protein,rank
CP2CI_HUMAN,0.011688863731043064
CP26C_HUMAN,0.008101688245956615
RABP1_HUMAN,0.00332594611699919
CP4AB_HUMAN,0.012817880669693991
NDUF7_HUMAN,0.046891971408356235
NDUA1_HUMAN,0.047812354957648226
NU1M_HUMAN,0.04681449737066699
NDUA7_HUMAN,0.044723179458431024
ETKMT_HUMAN,0.010889871863347637
NDUS5_HUMAN,0.045362672444079606
NDUB7_HUMAN,0.04352896925385444
NDUAA_HUMAN,0.04851052423496207
ECSIT_HUMAN,0.18132097662090804
NDUS7_HUMAN,0.044859700657815166
NDUA5_HUMAN,0.04654056160103607
NDUS2_HUMAN,0.04682338025371189
NDUS3_HUMAN,0.04703199770870172
NDUAC_HUMAN,0.04640718189092705
NDUA8_HUMAN,0.04626568934192059
NU4M_HUMAN,0.047023466569963264
NDUAD_HUMAN,0.0457492630221347
NDUA3_HUMAN,0.04745690610937027
NDUS8_HUMAN,0.04595061154479511
NU2M_HUMAN,0.047149964855204944
NDUB6_HUMAN,0.04760719562714396
NDUS1_HUMAN,0.04641997194190062
NDUV2_HUMAN,0.04580552404790405
NDUB9_HUMAN,0.1345768035498003
NDUF2_HUMAN,0.19878284910592808
NU5M_HUMAN,0.04681351669789648
NDUC1_HUMAN,0.04584131066179671
NDUS4_HUMAN,0.04553030405154381
NDUA9_HUMAN,0.046429216073987783
NDUB2_HUMAN,0.04846245637652767
NDUB4_HUMAN,0.04822099305357407
NDUB1_HUMAN,0.04797663242424992
FXRD1_HUMAN,0.04522738240433634
NDUV3_HUMAN,0.04787342266411006
NDUB8_HUMAN,0.05440268728284865
NDUBB_HUMAN,0.046326652118352296
NDUA2_HUMAN,0.04653133694206441
NUBPL_HUMAN,0.03030773792980228
NDUB5_HUMAN,0.04745402772455381
NDUF6_HUMAN,0.04965005421332534
TIDC1_HUMAN,0.056736197048960664
EFMT2_HUMAN,0.008398475200348579
NDUBA_HUMAN,0.04588903533174893
NDUF3_HUMAN,0.05505224424233043
NDUA6_HUMAN,0.046075032301297995
NDUC2_HUMAN,0.038986474228203054
NDUS6_HUMAN,0.04684515983617539
ACPM_HUMAN,0.043008293041180805
NU6M_HUMAN,0.04746716027471457
NU3M_HUMAN,0.04737529643088794
T126B_HUMAN,0.04937958006496654
EFNMT_HUMAN,0.011527807094534997
NDUV1_HUMAN,0.0470055534838923
NDUAB_HUMAN,0.05259376602338127
NSUN3_HUMAN,0.025928981695677002
CSKMT_HUMAN,0.009663302042847337
NDUB3_HUMAN,0.04749293472334867
ACAD9_HUMAN,0.18078700456584218
RF1ML_HUMAN,0.032909925425417236
NDUF5_HUMAN,0.04585928674524069
NDUF4_HUMAN,0.04852501710876571
CIA30_HUMAN,0.1913615984324074
FUCO2_HUMAN,0.02956221322147413
PERM_HUMAN,0.027281619851637986
ENPL_HUMAN,0.028992267055448464
PDIA1_HUMAN,0.034897876824661486
ARSA_HUMAN,0.028757217285001017
DSN1_HUMAN,0.028136960451728543
